row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
5563,CA-2017-133263,3/31/2017,4/2/2017,"Second Class",JE-15610,TEC-CO-10001449,2999.95,5,0,1439.976
5569,CA-2017-157966,3/13/2017,3/13/2017,"Same Day",SU-20665,TEC-CO-10001449,959.984,2,0.2,335.9944
5577,CA-2016-136686,12/12/2016,12/16/2016,"Standard Class",RF-19840,FUR-FU-10004864,383.64,6,0,122.7648
5586,CA-2017-105333,11/30/2017,12/4/2017,"Standard Class",VP-21730,TEC-PH-10001468,546.06,3,0,163.818
5616,CA-2016-158001,8/23/2016,8/27/2016,"Standard Class",JP-15460,OFF-AP-10002118,1040.8,5,0,281.016
5627,CA-2014-126683,9/29/2014,10/1/2014,"Second Class",PP-18955,FUR-TA-10002958,2348.82,9,0,399.2994
5639,CA-2014-154893,12/21/2014,12/27/2014,"Standard Class",GM-14440,FUR-CH-10004287,1325.76,6,0.2,149.148
5652,CA-2017-142342,7/17/2017,7/19/2017,"Second Class",AJ-10795,FUR-BO-10002613,1194.165,5,0.15,210.735
5659,CA-2016-145261,12/18/2016,12/21/2016,"First Class",AH-10120,FUR-TA-10002530,377.45,5,0.5,-264.215
5684,CA-2014-164315,4/2/2014,4/8/2014,"Standard Class",RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804
5711,US-2015-160857,5/8/2015,5/15/2015,"Standard Class",NW-18400,TEC-CO-10004115,2799.944,7,0.2,1014.9797
5725,CA-2014-103191,9/22/2014,9/27/2014,"Standard Class",VG-21805,OFF-ST-10002574,331.536,3,0.2,-82.884
5726,CA-2015-103933,9/25/2015,9/27/2015,"First Class",DR-12880,TEC-AC-10004171,899.91,9,0,395.9604
5729,CA-2017-117324,12/8/2017,12/13/2017,"Standard Class",JP-15520,OFF-AP-10003590,1089.75,3,0,305.13
5754,CA-2016-118514,2/3/2016,2/10/2016,"Standard Class",LC-17050,FUR-CH-10000015,866.4,4,0,225.264
5757,CA-2014-163748,10/14/2014,10/18/2014,"Standard Class",HG-15025,TEC-CO-10002095,1999.96,5,0.2,624.9875
5758,CA-2015-119634,8/11/2015,8/16/2015,"Standard Class",BW-11065,FUR-FU-10004270,46.152,3,0.2,12.1149
5760,US-2016-111528,12/30/2016,12/30/2016,"Same Day",JP-16135,OFF-ST-10001526,481.32,4,0,125.1432
5772,CA-2015-103835,9/24/2015,9/28/2015,"Standard Class",SC-20440,OFF-AP-10002651,1158.12,4,0,335.8548
5773,CA-2015-158939,11/26/2015,12/1/2015,"Standard Class",EA-14035,TEC-CO-10002313,599.99,1,0,233.9961
5775,CA-2016-142398,4/12/2016,4/16/2016,"Standard Class",BP-11290,FUR-CH-10001545,638.288,7,0.2,-31.9144
5789,CA-2017-115070,4/10/2017,4/14/2017,"Second Class",MG-18205,FUR-FU-10003829,12.32,5,0.2,1.848
5796,CA-2014-124856,9/29/2014,10/3/2014,"Second Class",LD-17005,OFF-ST-10002615,1395.54,9,0,362.8404
5816,CA-2014-124730,11/26/2014,11/26/2014,"Same Day",LS-17245,TEC-PH-10002170,279.96,4,0,78.3888
5823,CA-2017-117632,5/12/2017,5/18/2017,"Standard Class",CS-12175,FUR-TA-10001520,285.48,5,0.2,-10.7055
5826,CA-2017-161067,9/3/2017,9/6/2017,"Second Class",KB-16405,OFF-PA-10000418,419.4,4,0,201.312
5832,CA-2015-111206,7/18/2015,7/22/2015,"Standard Class",RF-19735,TEC-AC-10003095,519.96,4,0,176.7864
5860,CA-2015-108119,11/1/2015,11/8/2015,"Standard Class",MS-17530,FUR-TA-10002530,301.96,2,0,45.294
5867,US-2014-117968,8/5/2014,8/7/2014,"Second Class",RS-19420,FUR-CH-10002335,1133.35,5,0,294.671
5870,CA-2016-152247,11/7/2016,11/12/2016,"Standard Class",MA-17995,FUR-CH-10001215,1603.136,4,0.2,100.196
5871,CA-2016-128223,6/14/2016,6/14/2016,"Same Day",EB-13705,FUR-TA-10001771,1293.488,7,0.2,80.843
5877,CA-2014-152443,5/21/2014,5/26/2014,"Standard Class",FG-14260,OFF-BI-10001071,447.86,7,0,219.4514
5885,CA-2016-136301,3/13/2016,3/15/2016,"Second Class",EH-13765,OFF-SU-10000151,4912.59,3,0,196.5036
5918,US-2015-126977,9/17/2015,9/23/2015,"Standard Class",PF-19120,FUR-BO-10004834,4228.704,6,0.2,158.5764
5926,CA-2017-150420,6/3/2017,6/8/2017,"Standard Class",GD-14590,TEC-AC-10004975,1099.5,10,0,362.835
5927,US-2014-118997,4/8/2014,4/12/2014,"Standard Class",RA-19885,FUR-TA-10001086,1215.92,8,0,316.1392
5943,CA-2016-151092,8/6/2016,8/13/2016,"Standard Class",VG-21790,TEC-PH-10001700,211.168,4,0.2,18.4772
5973,CA-2017-115105,2/6/2017,2/11/2017,"Standard Class",BD-11770,FUR-BO-10001811,240.784,1,0.2,30.098
5978,CA-2017-116953,4/24/2017,4/25/2017,"First Class",SV-20935,TEC-PH-10004614,552,10,0.2,34.5
5991,US-2017-163300,9/15/2017,9/21/2017,"Standard Class",ES-14020,OFF-BI-10004390,2357.488,7,0.2,884.058
5996,CA-2016-162187,12/11/2016,12/11/2016,"Same Day",NS-18640,FUR-CH-10003298,458.43,5,0.3,-137.529
6011,CA-2015-135580,12/30/2015,1/3/2016,"Standard Class",CL-12565,TEC-MA-10004002,2548.56,6,0.2,286.713
6015,CA-2016-159016,3/10/2016,3/11/2016,"First Class",KF-16285,TEC-PH-10002885,4158.912,8,0.2,363.9048
6041,CA-2017-122364,9/24/2017,9/29/2017,"Standard Class",FA-14230,TEC-PH-10001817,859.2,3,0.2,75.18
6047,CA-2016-154662,6/9/2016,6/16/2016,"Standard Class",BF-11215,FUR-TA-10001771,692.94,3,0,173.235
6063,CA-2015-111780,12/25/2015,12/30/2015,"Second Class",RA-19285,TEC-CO-10004202,1199.96,5,0.2,224.9925
6068,CA-2017-166695,5/20/2017,5/24/2017,"Standard Class",CC-12430,FUR-CH-10000225,518.272,8,0.2,-97.176
6100,CA-2017-100111,9/20/2017,9/26/2017,"Standard Class",SV-20365,FUR-CH-10004086,2888.127,11,0.1,609.7157
6114,CA-2016-124590,11/12/2016,11/16/2016,"Standard Class",SP-20920,FUR-CH-10000454,1537.074,9,0.3,0
6117,US-2016-113677,11/13/2016,11/19/2016,"Standard Class",CM-12655,TEC-PH-10002114,2279.96,4,0,592.7896
6128,CA-2016-124100,3/31/2016,4/6/2016,"Standard Class",EH-13990,FUR-CH-10003817,327.996,6,0.1,54.666
6132,CA-2014-163447,12/27/2014,12/31/2014,"Standard Class",TB-21190,FUR-CH-10004477,767.214,14,0.1,161.9674
6134,CA-2016-148096,8/16/2016,8/19/2016,"First Class",AO-10810,FUR-TA-10004152,161.28,2,0.2,12.096
6139,CA-2014-131247,3/30/2014,4/4/2014,"Standard Class",GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098
6149,CA-2016-161928,6/27/2016,6/29/2016,"Second Class",AC-10660,TEC-PH-10003484,201.584,2,0.2,12.599
6152,CA-2014-111871,3/18/2014,3/21/2014,"Second Class",EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
6175,US-2014-106299,8/2/2014,8/8/2014,"Standard Class",NZ-18565,OFF-ST-10002011,838.38,2,0,226.3626
6176,CA-2015-158421,9/21/2015,9/26/2015,"Standard Class",GB-14575,FUR-CH-10000309,1690.04,4,0,422.51
6191,CA-2016-157259,12/24/2016,12/28/2016,"Standard Class",JM-15535,FUR-FU-10003192,799.56,9,0,207.8856
6208,CA-2016-133697,10/20/2016,10/24/2016,"Second Class",CM-12445,FUR-CH-10002372,56.686,1,0.3,-14.5764
6210,CA-2017-119809,8/18/2017,8/25/2017,"Standard Class",YS-21880,OFF-BI-10003925,2793.528,9,0.2,942.8157
6227,CA-2015-133445,10/5/2015,10/9/2015,"Standard Class",JF-15490,FUR-CH-10000422,291.168,4,0.2,-14.5584
6235,US-2017-142188,9/11/2017,9/11/2017,"Same Day",JF-15415,OFF-BI-10004600,1471.96,5,0.2,459.9875
6242,CA-2017-141572,5/28/2017,5/31/2017,"Second Class",LO-17170,FUR-FU-10001185,247.44,8,0,101.4504
6290,US-2015-139675,3/13/2015,3/18/2015,"Second Class",NF-18595,FUR-CH-10004063,915.136,4,0.2,102.9528
6292,CA-2017-143756,12/2/2017,12/5/2017,"First Class",ME-17725,FUR-CH-10001854,701.96,2,0,168.4704
6296,CA-2014-141313,12/28/2014,1/1/2015,"Standard Class",AJ-10780,OFF-AP-10002651,1737.18,6,0,503.7822
6309,CA-2016-163328,11/4/2016,11/6/2016,"Second Class",TP-21565,FUR-CH-10000229,650.352,3,0.2,-97.5528
6313,CA-2017-120019,2/16/2017,2/21/2017,"Standard Class",NG-18355,OFF-ST-10001932,579.51,3,0,81.1314
6341,CA-2017-143112,10/5/2017,10/9/2017,"Standard Class",TS-21370,TEC-MA-10001047,5199.96,4,0,1351.9896
6352,CA-2017-161130,11/3/2017,11/8/2017,"Standard Class",BF-11275,TEC-PH-10002549,361.376,2,0.2,27.1032
6364,CA-2017-110443,11/21/2017,11/25/2017,"Standard Class",CK-12205,TEC-MA-10002073,1039.992,1,0.2,103.9992
6399,CA-2017-151981,8/6/2017,8/12/2017,"Standard Class",GM-14455,TEC-PH-10003601,824.95,5,0,247.485
6426,CA-2016-143714,5/23/2016,5/27/2016,"Standard Class",CC-12370,TEC-CO-10004722,8399.976,4,0.4,1119.9968
6431,CA-2014-165764,11/3/2014,11/7/2014,"Standard Class",SH-20395,FUR-TA-10001768,945.036,6,0.4,-299.2614
6468,CA-2016-163804,12/2/2016,12/8/2016,"Standard Class",DB-13270,OFF-ST-10000142,2079.4,5,0,582.232
6480,CA-2017-140872,6/3/2017,6/10/2017,"Standard Class",NR-18550,TEC-PH-10000441,503.96,5,0.2,50.396
6487,CA-2015-120621,3/21/2015,3/26/2015,"Standard Class",JW-16075,OFF-AP-10002945,962.08,4,0.2,156.338
6500,CA-2015-103135,7/24/2015,7/28/2015,"Standard Class",SS-20515,TEC-AC-10003289,279.86,14,0,64.3678
6505,CA-2017-128265,11/17/2017,11/22/2017,"Second Class",VW-21775,OFF-ST-10000142,1247.64,3,0,349.3392
6506,CA-2016-152331,6/26/2016,6/30/2016,"Standard Class",LD-16855,OFF-AR-10001547,5.304,3,0.2,0.4641
6521,CA-2017-138289,1/16/2017,1/18/2017,"Second Class",AR-10540,OFF-BI-10004995,5443.96,4,0,2504.2216
6528,CA-2016-157791,12/23/2016,12/28/2016,"Second Class",CA-11965,TEC-CO-10002095,1999.96,4,0,899.982
6536,CA-2014-128209,11/17/2014,11/22/2014,"Standard Class",GT-14710,FUR-BO-10002213,4007.84,10,0.2,-50.098
6548,CA-2014-113880,3/1/2014,3/5/2014,"Standard Class",VF-21715,FUR-CH-10000863,634.116,6,0.3,-172.1172
6559,CA-2015-166947,6/5/2015,6/10/2015,"Standard Class",EB-13750,FUR-CH-10004997,1522.638,9,0.1,169.182
6566,CA-2014-166086,5/7/2014,5/12/2014,"Standard Class",CT-11995,FUR-CH-10004675,872.32,4,0,244.2496
6574,CA-2016-160535,11/25/2016,11/30/2016,"Standard Class",BP-11050,OFF-ST-10000689,563.4,4,0,67.608
6576,CA-2017-123085,3/3/2017,3/8/2017,"Standard Class",EJ-13720,TEC-AC-10000990,1049.44,8,0,440.7648
6621,US-2017-167402,1/13/2017,1/18/2017,"Second Class",CP-12085,OFF-SU-10002881,4164.05,5,0,83.281
6627,CA-2014-145541,12/14/2014,12/21/2014,"Standard Class",TB-21400,TEC-MA-10001127,6999.96,4,0,2239.9872
6634,CA-2016-166275,10/24/2016,10/24/2016,"Same Day",SS-20590,TEC-AC-10001838,199.99,1,0,85.9957
6636,CA-2017-144498,5/6/2017,5/6/2017,"Same Day",MB-18085,TEC-PH-10004977,627.168,4,0.2,70.5564
6678,CA-2015-109337,11/21/2015,11/23/2015,"Second Class",DL-13330,TEC-AC-10000990,393.54,3,0,165.2868
6696,US-2016-155103,12/2/2016,12/7/2016,"Standard Class",JF-15190,OFF-BI-10004318,415.176,3,0.2,134.9322
6731,CA-2015-156734,6/18/2015,6/20/2015,"First Class",BV-11245,FUR-CH-10002965,643.136,4,0.2,56.2744
6747,CA-2017-159156,11/13/2017,11/16/2017,"First Class",KB-16600,TEC-PH-10004389,629.95,5,0,163.787
6757,CA-2017-124205,9/15/2017,9/19/2017,"Standard Class",TC-21145,FUR-CH-10003606,512.96,4,0,143.6288
6765,CA-2016-144764,9/2/2016,9/8/2016,"Standard Class",RL-19615,TEC-MA-10003230,1362.9,3,0.3,-19.47
6766,CA-2017-100615,4/20/2017,4/24/2017,"Standard Class",SJ-20215,FUR-CH-10002602,317.058,3,0.3,-18.1176
6777,US-2016-152373,9/5/2016,9/11/2016,"Standard Class",PT-19090,OFF-ST-10003479,93.456,3,0.2,-17.523
6818,CA-2014-144414,6/17/2014,6/21/2014,"Standard Class",GH-14425,OFF-BI-10004995,3266.376,3,0.2,1061.5722
6827,CA-2016-118689,10/2/2016,10/9/2016,"Standard Class",TC-20980,TEC-CO-10004722,17499.95,5,0,8399.976
6839,CA-2017-107517,2/5/2017,2/9/2017,"Standard Class",FC-14335,OFF-AP-10000275,1640.7,5,0,459.396
6851,US-2016-100461,1/8/2016,1/12/2016,"Standard Class",JO-15145,FUR-BO-10002545,1565.88,6,0,407.1288
6854,US-2017-162670,12/23/2017,12/28/2017,"Second Class",MF-18250,TEC-PH-10003601,494.97,3,0,148.491
6869,US-2016-126452,8/21/2016,8/28/2016,"Standard Class",SC-20230,FUR-TA-10003569,2887.056,9,0.2,180.441
6877,US-2016-121013,9/5/2016,9/10/2016,"Standard Class",MM-17920,FUR-TA-10003238,1652.94,3,0,314.0586
6880,CA-2015-137113,12/1/2015,12/5/2015,"Second Class",TW-21025,FUR-CH-10001215,2003.92,5,0.2,125.245
6885,CA-2015-120677,5/31/2015,6/4/2015,"Standard Class",BD-11320,FUR-CH-10002320,2567.84,8,0,770.352
6895,CA-2017-164756,9/18/2017,9/22/2017,"Standard Class",SS-20140,TEC-PH-10002447,411.98,2,0,119.4742
6899,US-2015-165512,5/24/2015,5/26/2015,"Second Class",VS-21820,FUR-CH-10002880,602.651,7,0.3,-163.5767
6902,US-2017-135013,7/24/2017,7/24/2017,"Same Day",HR-14830,TEC-CO-10001449,2399.96,5,0.2,839.986
6918,CA-2014-124247,12/16/2014,12/21/2014,"Standard Class",SH-20635,FUR-CH-10001854,1403.92,5,0.2,70.196
6923,CA-2015-134257,3/16/2015,3/19/2015,"Second Class",MS-17710,OFF-LA-10003930,491.55,5,0,240.8595
6930,CA-2016-140382,6/23/2016,6/25/2016,"Second Class",RD-19900,TEC-PH-10003012,862.344,7,0.2,97.0137
6944,CA-2015-139248,7/25/2015,7/30/2015,"Standard Class",RD-19930,TEC-PH-10004094,623.96,5,0.2,38.9975
6955,CA-2015-129917,10/2/2015,10/3/2015,"First Class",HM-14980,TEC-PH-10000369,503.96,5,0.2,50.396
6958,CA-2016-157588,7/14/2016,7/19/2016,"Standard Class",AR-10570,FUR-FU-10004848,51.75,1,0,15.525
7009,CA-2015-154823,8/21/2015,8/25/2015,"Standard Class",KN-16390,FUR-CH-10003379,598.458,3,0.3,-42.747
7037,CA-2014-124618,5/2/2014,5/4/2014,"Second Class",CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997
7066,CA-2014-106726,12/6/2014,12/8/2014,"First Class",RS-19765,OFF-ST-10001496,1261.33,7,0,327.9458
7085,CA-2017-118724,7/21/2017,7/25/2017,"Second Class",AR-10825,TEC-PH-10002549,1626.192,9,0.2,121.9644
7099,CA-2017-144596,11/6/2017,11/10/2017,"Standard Class",CD-11980,OFF-PA-10003302,318.96,9,0,149.9112
7102,CA-2016-144337,8/1/2016,8/5/2016,"Second Class",SG-20890,OFF-PA-10000249,19.648,2,0.2,6.6312
7115,US-2016-102239,5/5/2016,5/6/2016,"First Class",LW-16990,FUR-TA-10003392,1685.88,6,0,320.3172
7133,CA-2017-141439,11/26/2017,12/1/2017,"Standard Class",TT-21460,TEC-PH-10002624,1879.96,4,0,545.1884
7140,CA-2015-163965,11/20/2015,11/27/2015,"Standard Class",SS-20875,FUR-BO-10001337,290.352,3,0.2,-36.294
7144,US-2017-141558,3/11/2017,3/16/2017,"Standard Class",MH-17290,TEC-PH-10002555,776.85,5,0.4,-181.265
7152,CA-2017-142909,12/22/2017,12/25/2017,"Second Class",AG-10330,FUR-TA-10003008,182.55,2,0.5,-135.087
7174,US-2017-141677,3/26/2017,3/30/2017,"Standard Class",HK-14890,TEC-CO-10002313,2399.96,5,0.2,569.9905
7184,CA-2017-128853,4/21/2017,4/23/2017,"First Class",JM-15250,FUR-CH-10004218,908.82,9,0,227.205
7203,CA-2016-120369,10/28/2016,10/28/2016,"Same Day",VB-21745,FUR-FU-10003806,756.8,5,0,75.68
7219,CA-2015-150770,5/3/2015,5/6/2015,"First Class",LC-16870,TEC-AC-10000844,339.96,4,0,122.3856
7228,CA-2017-127397,2/24/2017,2/28/2017,"Standard Class",ES-14080,TEC-AC-10003033,1319.8,5,0.2,214.4675
7244,CA-2017-118892,8/17/2017,8/22/2017,"Second Class",TP-21415,FUR-CH-10002024,4416.174,9,0.3,-630.882
7251,CA-2015-158491,6/4/2015,6/9/2015,"Second Class",BP-11155,TEC-AC-10003870,989.97,3,0,395.988
7279,CA-2016-157217,7/19/2016,7/21/2016,"First Class",TC-21535,TEC-AC-10003095,389.97,3,0,132.5898
7281,CA-2015-162782,2/21/2015,2/27/2015,"Standard Class",PW-19240,OFF-BI-10003527,2541.98,2,0,1270.99
7289,CA-2014-158281,9/2/2014,9/7/2014,"Standard Class",AG-10525,TEC-MA-10002210,559.71,3,0.4,-121.2705
7320,CA-2017-100097,11/26/2017,11/29/2017,"Second Class",MN-17935,TEC-PH-10002310,979.95,5,0,264.5865
7330,US-2014-131275,3/18/2014,3/24/2014,"Standard Class",SC-20050,OFF-ST-10000078,1856.19,7,0,334.1142
7336,CA-2015-113152,12/25/2015,12/30/2015,"Standard Class",JK-15625,TEC-AC-10002049,843.9,2,0,371.316
7345,CA-2017-168389,12/11/2017,12/17/2017,"Standard Class",DV-13045,FUR-TA-10004289,721.875,6,0.45,-420
7360,US-2014-115189,12/30/2014,1/3/2015,"Second Class",AR-10345,FUR-TA-10004575,523.764,3,0.4,-192.0468
7388,CA-2016-105732,9/13/2016,9/18/2016,"Standard Class",AG-10270,FUR-FU-10003664,1336.44,14,0,387.5676
7397,CA-2016-110975,12/25/2016,12/30/2016,"Standard Class",DB-12970,FUR-CH-10003746,866.646,3,0.1,173.3292
7398,CA-2014-141649,9/30/2014,9/30/2014,"Same Day",DM-12955,OFF-AP-10003217,795.408,6,0.2,59.6556
7412,CA-2017-121125,5/30/2017,6/3/2017,"Standard Class",MG-17890,TEC-PH-10001619,156.792,1,0.2,17.6391
7448,CA-2017-127474,2/3/2017,2/7/2017,"Second Class",RD-19810,OFF-PA-10000418,419.4,5,0.2,146.79
7453,CA-2017-105669,9/17/2017,9/22/2017,"Second Class",SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.485
7459,CA-2015-137974,4/16/2015,4/18/2015,"First Class",LL-16840,FUR-FU-10001468,1196.86,7,0,119.686
7473,CA-2016-139997,7/1/2016,7/3/2016,"First Class",EM-14140,TEC-CO-10000971,1499.95,5,0,449.985
7488,US-2015-134558,12/19/2015,12/24/2015,"Second Class",PM-19135,TEC-AC-10004145,2249.91,9,0,517.4793
7545,US-2017-112347,12/2/2017,12/6/2017,"Standard Class",BS-11380,FUR-CH-10002335,906.68,5,0.2,68.001
7552,CA-2014-140396,11/20/2014,11/25/2014,"Standard Class",KH-16330,TEC-PH-10004447,833.94,6,0,216.8244
7555,CA-2014-114181,5/10/2014,5/14/2014,"Second Class",AF-10885,FUR-BO-10004467,349.965,7,0.5,-216.9783
7563,US-2016-104815,9/3/2016,9/7/2016,"Standard Class",RB-19570,FUR-BO-10003894,198.744,4,0.3,0
7579,CA-2016-138597,12/18/2016,12/21/2016,"First Class",PN-18775,FUR-CH-10004997,563.94,3,0,112.788
7580,CA-2015-123113,11/23/2015,11/27/2015,"Second Class",AT-10735,OFF-AP-10000275,2625.12,8,0,735.0336
7584,CA-2014-163223,3/21/2014,3/25/2014,"Standard Class",KH-16690,TEC-PH-10000730,3499.93,7,0,909.9818
7594,CA-2016-158778,9/5/2016,9/9/2016,"Standard Class",DB-13210,FUR-CH-10000309,887.271,3,0.3,-63.3765
7607,CA-2016-101791,5/27/2016,5/31/2016,"Standard Class",BS-11665,OFF-ST-10001496,1297.368,9,0.2,97.3026
7633,US-2017-158526,12/29/2017,1/1/2018,"Second Class",KH-16360,FUR-CH-10002602,1207.84,8,0,314.0384
7647,US-2014-115196,9/9/2014,9/13/2014,"Standard Class",DL-12925,TEC-MA-10002073,1299.99,2,0.5,-571.9956
7650,CA-2015-101889,12/27/2015,12/31/2015,"Standard Class",DB-13120,FUR-TA-10004154,1548.99,9,0.4,-464.697
7667,US-2016-140158,10/4/2016,10/8/2016,"Standard Class",DR-12940,TEC-CO-10001449,5399.91,9,0,2591.9568
7680,CA-2014-133592,12/31/2014,1/7/2015,"Standard Class",KM-16375,TEC-AC-10002049,1687.8,4,0,742.632
7684,CA-2015-120782,4/28/2015,5/1/2015,"First Class",SD-20485,OFF-BI-10003527,3812.97,3,0,1906.485
7706,CA-2016-114601,8/26/2016,9/2/2016,"Standard Class",AA-10480,TEC-AC-10003911,479.97,3,0,163.1898
7757,CA-2017-100902,11/17/2017,11/21/2017,"Standard Class",CK-12595,TEC-AC-10003174,431.16,5,0.2,107.79
7766,US-2017-118941,8/12/2017,8/12/2017,"Same Day",BB-11545,FUR-CH-10002331,1779.9,5,0,373.779
7769,CA-2017-154088,11/12/2017,11/17/2017,"Standard Class",LB-16735,OFF-PA-10003651,26.72,5,0.2,9.352
7773,CA-2016-108196,11/25/2016,12/2/2016,"Standard Class",CS-12505,TEC-MA-10000418,4499.985,5,0.7,-6599.978
7784,CA-2016-162236,11/4/2016,11/6/2016,"Second Class",ER-13855,FUR-TA-10002533,876.3,10,0.4,-292.1
7815,US-2017-109316,6/8/2017,6/10/2017,"First Class",MG-17680,FUR-BO-10004834,1497.666,2,0.15,140.9568
7819,CA-2016-138478,10/21/2016,10/26/2016,"Second Class",DP-13390,OFF-BI-10001120,4535.976,3,0.2,1644.2913
7821,CA-2017-152436,12/8/2017,12/10/2017,"Second Class",CW-11905,OFF-ST-10000036,592.74,6,0,160.0398
7841,US-2014-137869,3/28/2014,4/2/2014,"Standard Class",CV-12295,FUR-TA-10003954,1184.72,4,0,106.6248
7844,CA-2014-158470,4/19/2014,4/23/2014,"Second Class",AG-10390,OFF-PA-10001569,71.28,11,0,34.2144
7847,CA-2015-125976,9/27/2015,10/2/2015,"Standard Class",JK-15205,TEC-PH-10002496,1871.88,12,0,561.564
7873,CA-2016-101672,10/3/2016,10/7/2016,"Standard Class",DB-12910,FUR-CH-10004063,915.136,4,0.2,102.9528
7899,CA-2017-128363,8/13/2017,8/18/2017,"Standard Class",DC-12850,OFF-BI-10001359,1614.582,6,0.7,-1237.8462
7909,CA-2016-149762,12/3/2016,12/7/2016,"Standard Class",RD-19720,FUR-TA-10004147,268.704,3,0.2,6.7176
7915,CA-2017-165323,6/17/2017,6/21/2017,"Standard Class",SR-20740,TEC-MA-10003673,3404.5,5,0,1668.205
7917,CA-2015-110891,11/20/2015,11/24/2015,"Standard Class",PO-19195,FUR-CH-10002880,344.372,4,0.3,-93.4724
7930,CA-2017-167549,7/25/2017,7/27/2017,"First Class",EM-14200,FUR-TA-10004767,298.116,6,0.3,-4.2588
7938,CA-2017-166093,8/17/2017,8/24/2017,"Standard Class",RW-19540,OFF-AP-10001058,2518.29,9,0,654.7554
7953,CA-2015-145814,11/19/2015,11/24/2015,"Standard Class",KD-16345,TEC-PH-10002200,861.76,4,0,249.9104
7956,CA-2017-131807,10/5/2017,10/10/2017,"Standard Class",GG-14650,FUR-CH-10001190,435.168,4,0.2,-59.8356
7964,CA-2017-104864,11/18/2017,11/23/2017,"Second Class",JS-15685,OFF-AP-10002684,389.056,4,0.2,48.632
7983,CA-2014-113383,9/10/2014,9/13/2014,"First Class",SF-20065,FUR-FU-10001986,254.9,5,0,76.47
7998,US-2017-105998,11/3/2017,11/5/2017,"First Class",CR-12580,FUR-TA-10001095,1673.184,12,0.2,20.9148
8010,CA-2015-110863,11/17/2015,11/24/2015,"Standard Class",AA-10645,FUR-CH-10002073,1323.9,5,0,383.931
8029,CA-2015-132465,9/11/2015,9/15/2015,"Second Class",DM-13525,OFF-ST-10001932,772.68,4,0,108.1752
8041,CA-2017-121489,8/21/2017,8/25/2017,"Second Class",CM-11815,OFF-ST-10000025,572.58,6,0,34.3548
8101,CA-2016-169663,3/10/2016,3/13/2016,"First Class",RH-19510,TEC-MA-10000984,3357.6,3,0.2,377.73
8103,CA-2015-149846,5/22/2015,5/26/2015,"Standard Class",SB-20185,TEC-MA-10004002,2973.32,7,0.2,334.4985
8108,CA-2017-159149,2/17/2017,2/19/2017,"First Class",CR-12820,TEC-PH-10000038,438.336,4,0.2,-87.6672
8119,US-2017-106551,7/22/2017,7/27/2017,"Standard Class",EB-13930,FUR-CH-10004997,526.344,4,0.3,-75.192
8121,CA-2016-116722,11/11/2016,11/16/2016,"Standard Class",LP-17080,FUR-CH-10004997,451.152,3,0.2,0
8137,CA-2016-118073,8/12/2016,8/16/2016,"Standard Class",CS-12490,FUR-TA-10002533,562.2925,7,0.45,-255.5875
8140,CA-2016-102561,7/18/2016,7/22/2016,"Standard Class",NK-18490,OFF-ST-10001476,284.08,10,0.2,24.857
8144,CA-2016-100993,2/5/2016,2/10/2016,"Standard Class",AZ-10750,FUR-TA-10001095,557.728,4,0.2,6.9716
8154,CA-2017-140151,3/23/2017,3/25/2017,"First Class",RB-19360,TEC-CO-10004722,13999.96,4,0,6719.9808
8157,CA-2016-131296,10/4/2016,10/9/2016,"Standard Class",MS-17830,FUR-TA-10002622,239.372,2,0.3,-23.9372
8158,CA-2016-103464,11/18/2016,11/22/2016,"Standard Class",PG-18820,TEC-AC-10002842,595,5,0,95.2
8163,CA-2015-120915,9/28/2015,10/3/2015,"Second Class",JJ-15445,TEC-PH-10003012,307.98,2,0,89.3142
8181,CA-2015-119879,11/21/2015,11/25/2015,"Standard Class",SS-20410,FUR-TA-10002958,1252.704,8,0.4,-480.2032
8205,CA-2015-114811,11/8/2015,11/8/2015,"Same Day",KD-16495,TEC-MA-10000045,4643.8,4,0,2229.024
8209,CA-2015-141565,9/20/2015,9/24/2015,"Standard Class",BG-11035,OFF-BI-10000545,1369.764,6,0.7,-913.176
8232,CA-2016-162355,6/30/2016,7/2/2016,"Second Class",PF-19165,FUR-BO-10004695,1266.86,7,0,291.3778
8244,CA-2014-109897,8/12/2014,8/16/2014,"Standard Class",BW-11200,TEC-PH-10003691,806.336,8,0.2,50.396
8249,CA-2016-133816,5/10/2016,5/13/2016,"Second Class",CS-12400,TEC-PH-10001795,743.988,2,0.4,-123.998
8270,CA-2017-121790,1/30/2017,2/6/2017,"Standard Class",LP-17095,TEC-PH-10002584,2003.168,4,0.2,250.396
8272,CA-2016-169670,12/25/2016,12/31/2016,"Standard Class",JE-15715,FUR-CH-10002331,2563.056,8,0.1,313.2624
8280,CA-2017-146192,4/22/2017,4/26/2017,"Standard Class",BD-11725,OFF-ST-10003716,675.06,3,0,87.7578
8285,CA-2015-154284,12/21/2015,12/26/2015,"Second Class",SZ-20035,TEC-AC-10003198,637.44,8,0.2,135.456
8302,US-2017-167318,7/26/2017,8/1/2017,"Standard Class",GZ-14545,TEC-AC-10003870,1649.95,5,0,659.98
