customer_id,order_id,sales,row_num
KM-16720,US-2015-106873,16.464,21
KM-16720,US-2015-106873,14.576,22
KM-16720,CA-2015-135545,13.98,23
KM-16720,CA-2016-109666,9.28,24
KM-16720,CA-2016-109666,7.76,25
KM-16720,CA-2017-167395,4.36,26
KM-16720,CA-2016-109666,3.28,27
KM-16720,CA-2014-100678,2.688,28
KN-16390,CA-2015-154823,598.458,1
KN-16390,CA-2015-109001,466.158,2
KN-16390,CA-2017-113908,384.768,3
KN-16390,CA-2015-132388,362.136,4
KN-16390,CA-2017-113460,272.97,5
KN-16390,CA-2017-129581,128.85,6
KN-16390,CA-2014-132864,119.8,7
KN-16390,CA-2017-113908,78.66,8
KN-16390,CA-2017-140802,47.976,9
KN-16390,CA-2017-113908,45.36,10
KN-16390,CA-2015-132388,31.05,11
KN-16390,CA-2015-154823,25.984,12
KN-16390,CA-2017-140802,20.736,13
KN-16390,CA-2015-154823,12.828,14
KN-16390,CA-2015-109001,10.312,15
KN-16390,CA-2017-164959,8.67,16
KN-16390,CA-2015-109001,2.556,17
KN-16450,CA-2014-154599,1075.088,1
KN-16450,CA-2014-154599,438.368,2
KN-16450,CA-2014-154599,308.499,3
KN-16450,CA-2017-155621,274.2,4
KN-16450,CA-2015-123456,48.632,5
KN-16450,CA-2014-154599,18.088,6
KN-16450,CA-2015-155145,7.92,7
KN-16450,CA-2014-112718,1.167,8
KN-16705,CA-2017-126067,1137.75,1
KN-16705,CA-2014-157609,471.92,2
KN-16705,US-2014-143287,223.92,3
KN-16705,CA-2017-126067,99.68,4
KN-16705,CA-2015-105613,73.164,5
KN-16705,CA-2014-107524,36.4,6
KN-16705,CA-2017-126067,35.168,7
KN-16705,CA-2015-105613,27.696,8
KN-16705,CA-2017-138422,14.352,9
KN-16705,CA-2014-107524,11.36,10
KN-16705,US-2014-143287,7.3,11
KN-16705,CA-2017-126067,5.56,12
KN-16705,CA-2017-102554,3.76,13
KS-16300,CA-2017-155824,48.784,1
KS-16300,CA-2015-155124,16.776,2
KS-16300,CA-2017-155824,13.092,3
KS-16300,CA-2015-169677,9.82,4
KT-16465,CA-2014-146283,966.7,1
KT-16465,CA-2016-112669,933.536,2
KT-16465,US-2016-133879,528.43,3
KT-16465,CA-2014-146283,182.112,4
KT-16465,US-2014-151925,145.568,5
KT-16465,CA-2016-112060,104.85,6
KT-16465,US-2014-117170,47.984,7
KT-16465,CA-2015-158456,45.92,8
KT-16465,CA-2016-112669,42.976,9
KT-16465,CA-2015-158456,19.936,10
KT-16465,CA-2014-146283,17.904,11
KT-16465,US-2016-133879,13.392,12
KT-16465,US-2014-117170,4.624,13
KT-16465,US-2016-133879,3.168,14
KT-16480,CA-2014-116666,1799.97,1
KT-16480,CA-2016-146206,719.96,2
KT-16480,CA-2014-155887,700.056,3
KT-16480,US-2014-140116,636.408,4
KT-16480,CA-2016-146206,300.93,5
KT-16480,CA-2017-142461,204.6664,6
KT-16480,US-2014-140116,83.168,7
KT-16480,CA-2017-123351,80.48,8
KT-16480,CA-2015-132570,79.96,9
KT-16480,CA-2017-105326,25.92,10
KT-16480,CA-2017-126718,4.91,11
KT-16480,CA-2017-159107,2.88,12
KT-16480,CA-2015-132570,2.78,13
KW-16435,CA-2015-102491,3080,1
KW-16435,CA-2015-102491,587.97,2
KW-16435,CA-2017-144904,488.646,3
KW-16435,CA-2015-102491,79.96,4
KW-16435,CA-2016-146682,67,5
KW-16435,CA-2017-144904,47.12,6
KW-16435,CA-2017-115805,36.792,7
KW-16435,CA-2017-144904,20.7,8
KW-16435,CA-2017-144904,5.56,9
KW-16435,US-2015-149692,2.772,10
KW-16570,CA-2015-102722,106.5,1
KW-16570,CA-2014-140886,69.216,2
KW-16570,US-2015-158589,32.04,3
KW-16570,US-2015-124219,28.4,4
LA-16780,CA-2016-122903,3504.9,1
LA-16780,CA-2014-163552,854.94,2
LA-16780,CA-2014-107811,561.584,3
LA-16780,CA-2016-132829,453.576,4
LA-16780,CA-2016-164091,437.85,5
LA-16780,CA-2016-108882,377.928,6
LA-16780,CA-2016-108882,349.95,7
LA-16780,CA-2016-122903,314.55,8
LA-16780,CA-2016-132829,287.88,9
LA-16780,CA-2016-123806,207.76,10
LA-16780,CA-2014-163552,197.97,11
LA-16780,CA-2014-163552,177.2,12
LA-16780,CA-2016-122903,144.12,13
LA-16780,CA-2016-132829,131.88,14
LA-16780,CA-2017-130771,124.792,15
LA-16780,CA-2014-163552,124.11,16
LA-16780,CA-2016-164091,109.48,17
LA-16780,CA-2014-107811,99.92,18
LA-16780,CA-2016-132829,45.36,19
LA-16780,CA-2016-155187,41.96,20
LA-16780,CA-2015-125395,41.9,21
LA-16780,CA-2015-129700,22.288,22
LA-16780,CA-2014-163552,14.4,23
LA-16780,CA-2017-130771,2.896,24
LA-16780,CA-2016-132829,2.328,25
LB-16735,CA-2017-154088,26.72,1
LB-16735,CA-2016-111115,21.48,2
LB-16735,CA-2017-160045,1.988,3
LB-16795,US-2016-155768,1112.94,1
LB-16795,CA-2017-147032,849.95,2
LB-16795,US-2016-157490,703.71,3
LB-16795,CA-2016-131968,671.544,4
LB-16795,CA-2017-118199,286.85,5
LB-16795,US-2014-150119,281.372,6
LB-16795,US-2014-150119,281.372,7
LB-16795,CA-2017-118199,199.98,8
LB-16795,CA-2017-118199,147.92,9
LB-16795,CA-2017-118199,104.28,10
LB-16795,US-2016-157490,67.96,11
LB-16795,CA-2017-118199,66.96,12
LB-16795,US-2016-155768,47.9,13
LB-16795,US-2016-155768,31.96,14
LB-16795,US-2016-155768,22.92,15
LB-16795,US-2014-150119,22.336,16
LB-16795,US-2016-157490,17.904,17
LB-16795,CA-2016-124583,12.78,18
LB-16795,US-2016-157490,11.976,19
LB-16795,CA-2017-147032,11.54,20
LB-16795,CA-2017-147032,11.01,21
LB-16795,CA-2016-131968,9.888,22
LB-16795,US-2014-150119,7.488,23
LB-16795,US-2016-162103,3.136,24
LC-16870,CA-2015-150770,339.96,1
LC-16870,CA-2017-113705,332.94,2
LC-16870,CA-2017-113705,292.1,3
LC-16870,US-2015-156867,238.896,4
LC-16870,CA-2017-113705,206.1,5
LC-16870,CA-2016-110898,159.04,6
LC-16870,CA-2016-110898,145.98,7
LC-16870,CA-2016-111283,111.104,8
LC-16870,US-2015-156867,102.36,9
LC-16870,CA-2017-118017,102.336,10
LC-16870,CA-2017-118017,76.752,11
LC-16870,US-2017-125647,73.176,12
LC-16870,CA-2015-150770,62.496,13
LC-16870,CA-2015-150770,49.568,14
LC-16870,CA-2017-118017,47.32,15
LC-16870,US-2017-125647,39.984,16
LC-16870,CA-2017-118017,23.376,17
LC-16870,US-2017-125647,20.736,18
LC-16870,CA-2017-113705,17.76,19
LC-16870,CA-2017-118017,16.72,20
LC-16870,CA-2017-118017,16.192,21
LC-16870,CA-2017-118017,13.344,22
LC-16870,CA-2017-118017,10.32,23
LC-16870,CA-2015-150770,8.82,24
LC-16870,CA-2017-113705,8.26,25
LC-16870,CA-2016-167584,6.48,26
LC-16870,CA-2016-110898,2.334,27
LC-16870,CA-2016-110898,1.728,28
LC-16885,US-2015-163825,3050.376,1
LC-16885,CA-2014-139192,1113.504,2
LC-16885,US-2017-113992,974.988,3
LC-16885,CA-2015-124058,572.16,4
LC-16885,CA-2016-107146,483.136,5
LC-16885,CA-2014-110100,302.376,6
LC-16885,CA-2015-157133,151.96,7
LC-16885,US-2015-163825,133.98,8
LC-16885,CA-2017-157448,119.94,9
LC-16885,CA-2014-139192,99.99,10
LC-16885,CA-2016-145583,76.176,11
LC-16885,CA-2015-124058,72.744,12
LC-16885,CA-2016-145583,65.88,13
LC-16885,CA-2016-145583,43.12,14
LC-16885,CA-2016-145583,35.44,15
LC-16885,CA-2016-103359,25.584,16
LC-16885,CA-2016-145583,20.04,17
LC-16885,CA-2017-143861,17.088,18
LC-16885,CA-2017-157448,12.42,19
LC-16885,CA-2016-145583,11.52,20
LC-16885,CA-2015-106362,10.332,21
LC-16885,CA-2016-145583,4.02,22
LC-16930,CA-2016-107202,2396.4,1
LC-16930,CA-2016-152289,1024.716,2
LC-16930,US-2017-137491,305.312,3
LC-16930,CA-2016-111913,302.384,4
LC-16930,CA-2016-152289,159.984,5
LC-16930,CA-2017-120999,147.168,6
LC-16930,CA-2014-109491,62.31,7
LC-16930,CA-2016-111913,20.952,8
LC-16930,CA-2016-143476,20.736,9
LC-16930,CA-2014-109491,20.32,10
LC-16930,CA-2016-143476,9.568,11
LC-16930,CA-2017-167080,8.4,12
LC-16930,CA-2016-143476,2.912,13
LC-16960,CA-2015-111038,2676.672,1
LC-16960,US-2016-139262,432.456,2
LC-16960,CA-2016-105753,61.1,3
LC-16960,US-2016-139262,34.86,4
LC-16960,CA-2015-132276,26.88,5
LC-16960,CA-2015-132276,10.896,6
LC-16960,US-2016-139262,3.762,7
LC-17050,CA-2016-118514,866.4,1
LC-17050,CA-2014-129147,539.964,2
LC-17050,CA-2014-115161,290.666,3
LC-17050,CA-2017-137498,243.92,4
LC-17050,CA-2014-129147,50.232,5
LC-17050,CA-2017-137498,47.52,6
LC-17050,CA-2014-129147,19.242,7
LC-17050,CA-2017-137498,6.56,8
LC-17140,CA-2017-162789,1071,1
LC-17140,CA-2016-137043,572.76,2
LC-17140,CA-2016-137043,286.38,3
LC-17140,CA-2014-102869,135.516,4
LC-17140,CA-2016-101693,85.246,5
LC-17140,US-2017-116701,66.284,6
LC-17140,CA-2017-169439,66.112,7
LC-17140,CA-2016-130477,64.96,8
LC-17140,CA-2014-102869,64.704,9
LC-17140,CA-2015-119907,55.424,10
LC-17140,CA-2016-101693,32.712,11
LC-17140,CA-2017-169439,25.92,12
LC-17140,CA-2016-130477,20.04,13
LC-17140,CA-2014-102869,17.472,14
LC-17140,CA-2014-102869,15.552,15
LC-17140,CA-2016-130477,12.96,16
LC-17140,CA-2017-162789,12.07,17
LD-16855,CA-2016-152331,5.304,1
LD-17005,CA-2014-124856,1395.54,1
LD-17005,CA-2016-139878,257.98,2
LD-17005,CA-2014-124856,117.36,3
LD-17005,CA-2014-124856,77.52,4
LD-17005,CA-2016-116379,57.584,5
LD-17005,CA-2016-142762,37.05,6
LD-17005,CA-2014-124856,18.9,7
LE-16810,CA-2016-157245,641.96,1
LE-16810,CA-2017-108329,444.768,2
LE-16810,US-2017-150595,181.986,3
LE-16810,CA-2014-100706,99.98,4
LE-16810,CA-2015-131779,29.9,5
LE-16810,CA-2014-100706,29.46,6
LE-16810,US-2017-150595,22.344,7
LE-16810,US-2014-117058,17.46,8
LE-16810,US-2017-150595,1.592,9
LF-17185,CA-2014-169019,2177.584,1
LF-17185,CA-2015-109512,563.4,2
LF-17185,CA-2014-169019,431.136,3
LF-17185,CA-2015-109512,383.607,4
LF-17185,CA-2017-148264,128.9,5
LF-17185,CA-2017-148264,60.12,6
LF-17185,CA-2017-118521,37.94,7
LF-17185,CA-2017-148264,29.79,8
LF-17185,CA-2015-109512,29.34,9
LF-17185,CA-2014-110030,23.976,10
LF-17185,CA-2014-169019,17.496,11
LF-17185,CA-2014-169019,16.784,12
LF-17185,CA-2014-113166,9.568,13
LF-17185,CA-2014-169019,8.88,14
LF-17185,CA-2016-106341,7.152,15
LF-17185,CA-2014-169019,4.836,16
LH-16750,CA-2017-133235,271.96,1
LH-16750,CA-2017-129707,8.896,2
LH-16750,CA-2014-117478,6.57,3
LH-16900,US-2014-156559,638.82,1
LH-16900,CA-2014-109855,357,2
LH-16900,US-2015-136749,275.88,3
LH-16900,CA-2016-113733,249.584,4
LH-16900,US-2017-169320,159.75,5
LH-16900,US-2015-136749,157.9,6
LH-16900,US-2017-103814,143.856,7
LH-16900,CA-2014-123323,123.144,8
LH-16900,CA-2016-113733,68.112,9
LH-16900,CA-2016-169194,45,10
LH-16900,CA-2014-109855,23.744,11
LH-16900,CA-2016-169194,21.8,12
LH-16900,CA-2016-113733,16.56,13
LH-16900,US-2017-169320,11.68,14
LH-16900,CA-2014-126277,2.502,15
LH-17020,CA-2015-114923,107.982,1
LH-17020,CA-2017-105991,89.991,2
LH-17020,US-2014-115987,51.184,3
LH-17020,CA-2016-166443,38.29,4
LH-17020,CA-2017-105991,21.24,5
LH-17020,CA-2017-105991,9.552,6
LH-17155,US-2016-131149,338.04,1
LH-17155,CA-2016-154739,321.568,2
LH-17155,CA-2015-121965,186.69,3
LH-17155,CA-2016-144092,158.13,4
LH-17155,US-2016-131149,154.24,5
LH-17155,CA-2016-144092,113.888,6
LH-17155,CA-2016-144092,72,7
LH-17155,US-2016-139486,66.26,8
LH-17155,CA-2016-133340,61.929,9
LH-17155,CA-2016-133340,59.98,10
LH-17155,US-2016-139486,55.176,11
LH-17155,CA-2015-121965,12.56,12
LH-17155,CA-2014-113320,12.54,13
LH-17155,US-2016-131912,11.744,14
LH-17155,CA-2016-133340,10.9,15
LH-17155,CA-2014-113320,9.24,16
LH-17155,CA-2014-113320,8.94,17
LH-17155,CA-2015-121965,6.48,18
LL-16840,CA-2015-137974,1196.86,1
LL-16840,CA-2015-137974,569.64,2
LL-16840,CA-2015-137974,523.26,3
LL-16840,CA-2014-153927,272.61,4
LL-16840,CA-2017-120222,73.344,5
LL-16840,US-2017-163195,29.16,6
LL-16840,CA-2017-120222,19.05,7
LL-16840,CA-2014-134061,17.46,8
LL-16840,CA-2014-153927,14.04,9
LL-16840,CA-2015-164833,9.26,10
LL-16840,CA-2015-137974,9.14,11
LL-16840,CA-2015-164833,7.38,12
LM-17065,US-2015-120161,646.776,1
LM-17065,CA-2014-104283,306.2,2
LM-17065,CA-2014-104283,223.96,3
LM-17065,CA-2014-104283,85.98,4
LM-17065,CA-2016-105263,38.34,5
LM-17065,CA-2015-169740,29.99,6
LM-17065,CA-2016-105277,15.528,7
LO-17170,CA-2017-141572,247.44,1
LO-17170,CA-2015-104038,146.73,2
LO-17170,CA-2017-163860,113.372,3
LO-17170,CA-2017-118367,47.98,4
LO-17170,CA-2015-143238,46.32,5
LO-17170,CA-2015-104038,29.9,6
LO-17170,CA-2017-163860,7.968,7
LO-17170,CA-2017-163860,2.96,8
LO-17170,CA-2017-163860,1.68,9
LP-17080,CA-2016-116722,451.152,1
LP-17080,CA-2017-118731,84.056,2
LP-17080,CA-2017-118731,42.6,3
LP-17080,CA-2016-116722,41.96,4
LP-17080,CA-2017-133823,37.59,5
LP-17080,CA-2017-133823,37.44,6
LP-17080,CA-2016-116722,31.504,7
LP-17080,CA-2017-133823,26.032,8
LP-17080,CA-2014-159814,4.272,9
LP-17095,CA-2017-121790,2003.168,1
LP-17095,CA-2016-112830,466.32,2
LP-17095,CA-2017-106782,375.34,3
LP-17095,CA-2016-103709,261.74,4
LP-17095,CA-2017-102736,89.568,5
LP-17095,CA-2016-112830,82.64,6
LP-17095,CA-2017-121804,72.8,7
LP-17095,CA-2017-102736,71.96,8
LP-17095,CA-2017-121790,69.375,9
LP-17095,CA-2016-118969,54.792,10
LP-17095,CA-2016-103709,34.24,11
LP-17095,CA-2017-121790,31.68,12
LP-17095,CA-2017-102736,15.552,13
LP-17095,CA-2016-103709,14.88,14
LP-17095,CA-2017-121790,9.344,15
LR-16915,CA-2014-131450,1199.976,1
LR-16915,CA-2016-126732,1091.168,2
LR-16915,CA-2017-109183,649,3
LR-16915,CA-2016-126732,568.728,4
LR-16915,CA-2014-131450,445.96,5
LR-16915,CA-2015-141327,335.744,6
LR-16915,CA-2014-131450,327.76,7
LR-16915,CA-2016-125206,114.46,8
LR-16915,CA-2015-141327,98.352,9
LR-16915,CA-2016-126732,94.68,10
LR-16915,US-2016-148803,85.224,11
LR-16915,CA-2014-131450,76.12,12
LR-16915,CA-2016-126732,23.67,13
LR-16915,CA-2016-126732,18.69,14
LR-16915,CA-2016-126732,7.312,15
LR-16915,CA-2015-141327,6.048,16
LR-17035,CA-2015-102876,791.964,1
LR-17035,CA-2016-143406,454.965,2
LR-17035,CA-2017-119011,226.56,3
LR-17035,CA-2017-119011,107.88,4
LR-17035,CA-2016-143406,93.032,5
LR-17035,CA-2014-109918,83.92,6
LR-17035,CA-2017-103506,41.4,7
LR-17035,CA-2017-119011,17.22,8
LR-17035,CA-2015-102876,9.522,9
LR-17035,CA-2015-102876,4.923,10
LS-16945,CA-2016-114727,854.352,1
LS-16945,CA-2016-114727,593.568,2
LS-16945,CA-2016-114727,544.008,3
LS-16945,CA-2016-114727,338.04,4
LS-16945,CA-2017-100223,332.028,5
LS-16945,US-2017-128832,69.98,6
LS-16945,CA-2017-100223,31.104,7
LS-16945,CA-2015-115420,21.34,8
LS-16945,CA-2016-134362,15.936,9
LS-16945,CA-2017-100223,15.552,10
LS-16945,CA-2017-100223,11.394,11
LS-16945,CA-2017-108000,9.78,12
LS-16945,CA-2017-100223,6.316,13
LS-16945,CA-2016-114727,1.872,14
LS-16975,CA-2017-117702,1049.2,1
LS-16975,CA-2014-137092,505.32,2
LS-16975,US-2015-138919,344.22,3
LS-16975,CA-2014-137092,319.968,4
LS-16975,US-2016-125969,238.56,5
LS-16975,US-2014-147648,81.98,6
LS-16975,US-2016-125969,81.424,7
LS-16975,CA-2017-164168,77.952,8
LS-16975,CA-2017-164168,67.992,9
LS-16975,CA-2017-164168,44.784,10
LS-16975,CA-2017-108294,34.5,11
LS-16975,CA-2017-164168,30.56,12
LS-16975,CA-2014-137092,24.424,13
LS-16975,CA-2017-164168,22.848,14
LS-16975,CA-2017-117702,20.9,15
LS-16975,CA-2017-164168,12.224,16
LS-16975,CA-2016-112025,9.264,17
LS-16975,CA-2014-137092,8.682,18
LS-16975,US-2015-118766,4.464,19
LS-16975,US-2015-118766,3.96,20
LS-16975,CA-2014-137092,3.808,21
LS-16975,CA-2017-117702,1.64,22
LS-17200,CA-2014-115084,605.34,1
LS-17200,US-2017-165869,155.88,2
LS-17200,CA-2016-160129,70.448,3
LS-17200,CA-2014-141110,40.54,4
LS-17200,CA-2017-169929,39.9,5
LS-17200,US-2017-165869,17.52,6
LS-17200,CA-2016-160129,15.8,7
LS-17200,CA-2014-141110,14.94,8
LS-17200,CA-2016-160129,14.368,9
LS-17200,CA-2017-131618,9.36,10
LS-17200,CA-2014-141110,7.312,11
LS-17200,CA-2014-141110,4.32,12
LS-17200,CA-2017-131618,2.304,13
LS-17230,CA-2015-118955,197.372,1
LS-17230,US-2015-111927,76.14,2
LS-17230,CA-2015-118955,28.752,3
LS-17230,CA-2015-118955,27.216,4
LS-17230,US-2015-111927,19.96,5
LS-17230,CA-2014-130813,19.44,6
LS-17245,CA-2014-124730,279.96,1
LS-17245,US-2014-109456,179.97,2
LS-17245,CA-2016-152765,173.488,3
LS-17245,CA-2017-135307,126.3,4
LS-17245,CA-2014-124730,93.15,5
LS-17245,CA-2015-165414,47.976,6
LS-17245,CA-2017-135307,38.04,7
LS-17245,CA-2014-124730,17.088,8
LS-17245,US-2014-109456,14.352,9
LS-17245,CA-2016-136994,13.38,10
LS-17245,CA-2014-124730,12.912,11
LS-17245,CA-2014-124730,11.52,12
LT-16765,US-2015-122910,201.584,1
LT-16765,CA-2014-126522,53.94,2
LT-17110,US-2014-165659,881.93,1
LT-17110,CA-2016-159373,557.585,2
LT-17110,CA-2015-168207,512.499,3
LT-17110,CA-2015-154620,348.928,4
LT-17110,CA-2017-122700,220.752,5
LT-17110,CA-2015-168207,117.488,6
LT-17110,CA-2015-168207,96.96,7
LT-17110,CA-2017-147725,70.95,8
LT-17110,CA-2016-159373,70.08,9
LT-17110,US-2014-165659,22.2,10
LT-17110,CA-2016-157364,18.48,11
LT-17110,CA-2015-168207,11.952,12
LT-17110,US-2015-104430,5.176,13
LT-17110,CA-2016-159373,1.272,14
LW-16825,CA-2014-160773,575.92,1
LW-16825,CA-2014-103429,464,2
LW-16825,CA-2014-164721,320.88,3
LW-16825,CA-2016-109827,269.97,4
LW-16825,CA-2014-103429,235.95,5
LW-16825,CA-2016-109827,100.8,6
LW-16825,CA-2016-109827,47.968,7
LW-16825,CA-2016-109827,45.12,8
LW-16825,CA-2014-103429,39.96,9
LW-16825,CA-2016-109827,35.445,10
LW-16825,CA-2014-164721,26.76,11
LW-16825,CA-2014-103429,25.584,12
LW-16825,CA-2014-164721,23.88,13
LW-16825,CA-2017-144820,20.64,14
LW-16825,CA-2014-160773,5.184,15
LW-16990,US-2016-102239,1685.88,1
LW-16990,CA-2017-152142,321.568,2
LW-16990,CA-2017-162978,300.904,3
LW-16990,CA-2017-101245,244.55,4
LW-16990,CA-2017-102834,199.98,5
LW-16990,CA-2017-162978,183.96,6
LW-16990,CA-2017-101245,166.16,7
LW-16990,CA-2017-158407,71.984,8
LW-16990,CA-2017-158407,31.984,9
LW-16990,CA-2017-162978,17.61,10
LW-16990,US-2016-102239,5.728,11
LW-17125,CA-2016-157280,756.8,1
LW-17125,CA-2016-157280,273.96,2
LW-17125,CA-2014-112837,127.95,3
LW-17125,CA-2016-157280,89.97,4
LW-17125,CA-2017-117436,10.36,5
LW-17215,CA-2014-116246,3785.292,1
LW-17215,CA-2016-132997,359.97,2
LW-17215,CA-2016-132997,276.784,3
LW-17215,CA-2016-132997,263.96,4
LW-17215,CA-2016-111416,232.4,5
LW-17215,CA-2017-166128,199.95,6
LW-17215,CA-2016-132997,116.82,7
LW-17215,CA-2017-102659,54.9,8
LW-17215,CA-2017-166128,41.86,9
LW-17215,US-2016-117037,30.528,10
LW-17215,US-2016-117037,22.608,11
LW-17215,CA-2016-132997,12.96,12
LW-17215,CA-2017-102218,11.696,13
LW-17215,US-2016-117037,7.896,14
LW-17215,US-2016-117037,2.89,15
MA-17560,CA-2015-143105,799.984,1
MA-17560,CA-2014-140732,575.928,2
MA-17560,CA-2014-124478,549.99,3
MA-17560,CA-2015-130974,446.068,4
MA-17560,CA-2014-124478,299.98,5
MA-17560,CA-2015-130974,259.98,6
MA-17560,CA-2015-143105,184.66,7
MA-17560,CA-2015-130974,170.98,8
MA-17560,CA-2014-124478,167.535,9
MA-17560,CA-2015-130974,154.9,10
MA-17560,CA-2014-140732,123.92,11
MA-17560,CA-2015-130974,59.94,12
MA-17560,CA-2014-124478,53.88,13
MA-17560,CA-2017-158722,45.528,14
MA-17560,CA-2015-143105,41.28,15
MA-17560,CA-2015-130974,40.08,16
MA-17560,CA-2015-130974,38.97,17
MA-17560,CA-2014-124478,38.34,18
MA-17560,US-2016-117793,37.59,19
MA-17560,CA-2017-107727,29.472,20
MA-17560,CA-2017-110373,27.184,21
MA-17560,US-2016-117793,25.2,22
MA-17560,CA-2014-168823,20.808,23
MA-17560,CA-2015-110324,19.44,24
MA-17560,US-2016-117793,14.97,25
MA-17560,CA-2014-168823,11.352,26
MA-17560,CA-2016-128916,9.552,27
MA-17560,CA-2014-140732,7.78,28
MA-17560,CA-2015-143105,7.31,29
MA-17560,CA-2017-110373,7.056,30
MA-17560,CA-2016-128916,5.344,31
MA-17560,CA-2015-110324,3.64,32
MA-17560,US-2016-117793,1.98,33
MA-17995,CA-2016-152247,1603.136,1
MA-17995,CA-2014-132010,315.2,2
MA-17995,CA-2017-123638,191.646,3
MA-17995,US-2016-165078,104.9,4
MA-17995,US-2016-165078,51.75,5
MA-17995,CA-2014-133704,43.92,6
MA-17995,US-2016-165078,39.68,7
MA-17995,CA-2014-132010,36.4,8
MA-17995,CA-2014-132010,22.96,9
MA-17995,CA-2014-133704,20.232,10
MA-17995,CA-2014-132010,15.18,11
MA-17995,CA-2015-157028,8.28,12
MB-17305,CA-2016-118759,408.006,1
MB-17305,CA-2017-163125,254.058,2
MB-17305,CA-2015-168529,145.9,3
MB-17305,CA-2017-169124,129.39,4
MB-17305,CA-2014-151708,95.976,5
MB-17305,CA-2017-149944,76.12,6
MB-17305,CA-2017-163125,67.144,7
MB-17305,CA-2015-145828,53.04,8
MB-17305,CA-2016-118759,40.44,9
MB-17305,CA-2015-113131,33.568,10
MB-17305,CA-2015-113131,24.424,11
MB-17305,CA-2017-105074,21.744,12
MB-17305,CA-2017-149944,18.24,13
MB-17305,CA-2015-113131,17.12,14
MB-17305,CA-2015-113131,15.84,15
MB-17305,CA-2015-144288,10.368,16
MB-17305,CA-2015-144288,9.216,17
MB-17305,CA-2015-113131,6.732,18
MB-18085,CA-2017-144498,627.168,1
MB-18085,CA-2016-142524,279.95,2
MB-18085,US-2016-128902,244.006,3
MB-18085,CA-2017-144498,122.12,4
MB-18085,CA-2017-144498,68.541,5
MB-18085,CA-2014-141817,19.536,6
MB-18085,CA-2016-112382,19.136,7
MB-18085,CA-2017-122945,17.31,8
MB-18085,CA-2016-142524,16.56,9
MB-18085,CA-2017-151071,13.904,10
MC-17275,CA-2014-107818,975.92,1
MC-17275,CA-2015-143119,517.5,2
MC-17275,CA-2014-107818,485.88,3
MC-17275,CA-2014-107818,303.84,4
MC-17275,CA-2016-118899,167.888,5
MC-17275,CA-2015-114237,141.96,6
MC-17275,CA-2015-168459,55.104,7
MC-17275,CA-2015-105599,27.414,8
MC-17275,CA-2017-154949,14.73,9
MC-17275,CA-2015-105599,13.96,10
MC-17275,CA-2016-146318,12.96,11
MC-17275,CA-2014-107818,5.88,12
MC-17425,CA-2016-133711,3040,1
MC-17425,CA-2014-140473,719.976,2
MC-17425,US-2016-168095,230.28,3
MC-17425,US-2016-168095,105.52,4
MC-17425,CA-2016-133711,91.68,5
MC-17425,CA-2016-133711,70.98,6
MC-17425,CA-2015-161711,68.16,7
MC-17425,CA-2015-161711,62.24,8
MC-17425,CA-2016-133711,33.75,9
MC-17425,CA-2016-130050,9.552,10
MC-17575,CA-2017-167703,285.552,1
MC-17575,CA-2015-135314,269.982,2
MC-17575,CA-2017-115175,244.55,3
MC-17575,US-2017-149510,45.216,4
MC-17575,US-2016-157840,33.9,5
MC-17575,US-2017-149510,28.782,6
MC-17575,CA-2015-125423,9.96,7
MC-17575,CA-2017-167703,5.229,8
MC-17575,CA-2014-101147,2.394,9
MC-17590,CA-2014-127446,1218.735,1
MC-17590,CA-2016-131835,597,2
MC-17590,CA-2016-131835,162.64,3
MC-17590,CA-2017-159597,99.99,4
MC-17590,CA-2014-130673,66.96,5
MC-17590,CA-2016-131835,55.48,6
MC-17590,CA-2016-113082,40.48,7
MC-17590,CA-2016-157868,24.85,8
MC-17590,CA-2014-127446,24.672,9
MC-17590,CA-2014-130673,20.784,10
MC-17590,CA-2014-127446,15.696,11
MC-17590,CA-2014-130673,10.368,12
MC-17590,CA-2014-130673,10.332,13
MC-17590,CA-2014-127446,6.096,14
MC-17590,CA-2014-127446,5.904,15
MC-17590,CA-2014-127446,2.52,16
MC-17605,US-2014-161613,674.058,1
MC-17605,CA-2014-103989,323.976,2
MC-17605,CA-2015-145394,239.976,3
MC-17605,CA-2017-145142,210.98,4
MC-17605,CA-2017-134810,207,5
MC-17605,CA-2014-103989,170.24,6
MC-17605,US-2017-146213,159.96,7
MC-17605,CA-2017-134810,65.232,8
MC-17605,CA-2016-145492,39,9
MC-17605,CA-2015-145394,34.504,10
MC-17605,CA-2014-103989,33.57,11
MC-17605,CA-2014-103989,26.16,12
MC-17605,CA-2015-145394,21.488,13
MC-17605,CA-2014-103989,20.016,14
MC-17605,CA-2014-103989,11.808,15
MC-17605,CA-2017-160962,8.384,16
MC-17605,CA-2017-160962,6.848,17
MC-17605,CA-2014-103989,4.992,18
MC-17635,CA-2016-139010,449.15,1
MC-17635,US-2017-151316,182.994,2
MC-17635,US-2014-120175,64.02,3
MC-17635,CA-2016-139010,31.248,4
MC-17635,CA-2014-164861,25.92,5
MC-17635,CA-2016-139010,18.56,6
MC-17635,CA-2016-139010,12.99,7
MC-17635,US-2017-151316,10.272,8
MC-17845,CA-2017-148446,1669.6,1
MC-17845,CA-2014-156594,487.984,2
MC-17845,CA-2014-157784,479.97,3
MC-17845,US-2017-128447,400.8,4
